Combination,Unique Rows,Unique Rows Excluding Columns,Score
"INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",313,396,1.9201277955271565
"INCOME, RACE_1, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",284,443,1.9507042253521127
"INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",254,448,2.161417322834646
"INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",294,449,1.8639455782312926
"INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",322,411,1.8198757763975155
"INCOME, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",293,461,1.8293515358361774
"INCOME, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",224,492,2.2544642857142856
"INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",309,438,1.809061488673139
"INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",328,389,1.853658536585366
"INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",363,355,1.7685950413223142
"INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",292,442,1.9006849315068493
"INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",314,411,1.8662420382165605
"INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",346,356,1.8526011560693643
"INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",260,492,1.9423076923076923
"INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",268,466,1.9813432835820894
"INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",281,406,2.1032028469750887
"INCOME, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",244,453,2.2295081967213113
"INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",245,481,2.1061224489795918
"INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",258,480,2.003875968992248
"INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",278,423,2.064748201438849
"INCOME, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",226,470,2.331858407079646
"INCOME, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",214,512,2.2663551401869158
"INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",293,458,1.8395904436860069
"INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",325,452,1.676923076923077
"INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",341,397,1.7595307917888563
"INCOME, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",301,447,1.8272425249169435
"INCOME, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",244,492,2.069672131147541
"INCOME, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",234,493,2.1538461538461537
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",291,588,1.4054982817869415
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",258,637,1.3953488372093024
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",281,551,1.5871886120996441
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",292,527,1.6095890410958904
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",227,657,1.497797356828194
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",231,607,1.6883116883116882
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",250,593,1.616
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",205,657,1.6585365853658536
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",230,636,1.5695652173913044
"LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",232,571,1.8362068965517242
"LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",216,682,1.4583333333333333
"LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",244,607,1.598360655737705
"LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",254,592,1.594488188976378
"LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",204,651,1.696078431372549
"LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",220,632,1.6590909090909092
"LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",228,570,1.8728070175438596
"LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",181,688,1.707182320441989
"LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",194,677,1.6494845360824741
"LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",197,615,1.9390862944162437
"LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",178,660,1.8932584269662922
"LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",248,658,1.3669354838709677
"LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",254,584,1.625984251968504
"LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",270,574,1.5666666666666667
"LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",229,630,1.6026200873362446
"LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",247,607,1.5789473684210527
"LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",256,547,1.7578125
"LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",195,670,1.676923076923077
"LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",214,650,1.6214953271028036
"LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",215,594,1.8744186046511628
"LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",201,644,1.756218905472637
"LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",183,675,1.7595628415300546
"LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",210,652,1.6428571428571428
"LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",218,588,1.8761467889908257
"LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",191,635,1.8952879581151831
"LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",153,660,2.2026143790849675
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",240,679,1.325
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",266,597,1.5037593984962405
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",262,567,1.6412213740458015
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",231,661,1.4545454545454546
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",230,633,1.5826086956521739
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",264,557,1.6666666666666667
"LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",188,705,1.553191489361702
"LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",207,671,1.5748792270531402
"LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",220,623,1.7
"LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",192,675,1.6770833333333333
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",185,713,1.5351351351351352
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",208,686,1.4951923076923077
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",221,600,1.7963800904977376
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",191,658,1.774869109947644
"LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",161,688,1.9192546583850931
"LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",204,677,1.5686274509803921
"LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",216,650,1.6064814814814814
"LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",226,587,1.8141592920353982
"LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",193,628,1.9119170984455958
"LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",160,671,2.0375
"LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",174,679,1.8275862068965518
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",222,652,1.554054054054054
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",236,574,1.7923728813559323
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",244,553,1.819672131147541
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",193,636,1.8704663212435233
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",217,621,1.7327188940092166
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",207,543,2.1932367149758454
"RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",170,664,1.9588235294117646
"RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",179,651,1.9329608938547487
"RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",176,589,2.3181818181818183
"RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",153,647,2.287581699346405
"RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",154,663,2.168831168831169
"RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",178,651,1.9438202247191012
"RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",172,587,2.383720930232558
"RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",149,637,2.4161073825503356
"RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",122,669,2.6885245901639343
"RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",185,640,1.9297297297297298
"RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",205,626,1.8097560975609757
"RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",199,572,2.135678391959799
"RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",171,614,2.239766081871345
"RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",143,646,2.4545454545454546
"RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",137,638,2.6204379562043796
"MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",174,680,1.8218390804597702
"MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",184,649,1.891304347826087
"MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",201,579,2.0796019900497513
"MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",169,634,2.1479289940828403
"MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",139,668,2.366906474820144
"MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",135,659,2.5037037037037035
"EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",139,655,2.460431654676259
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT",830,19,1.1783132530120481
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",837,26,1.1600955794504182
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1",782,35,1.2301790281329923
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, GENDER",839,39,1.1418355184743743
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, WORK_NIH_CAMPUS",870,30,1.1114942528735632
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",825,25,1.1781818181818182
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",774,37,1.2403100775193798
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER",828,34,1.1630434782608696
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, WORK_NIH_CAMPUS",856,33,1.1261682242990654
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",762,32,1.2664041994750657
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER",831,43,1.148014440433213
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, WORK_NIH_CAMPUS",842,47,1.1282660332541568
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER",780,54,1.208974358974359
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, WORK_NIH_CAMPUS",794,54,1.1876574307304786
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, GENDER, WORK_NIH_CAMPUS",862,56,1.091647331786543
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",839,24,1.159713945172825
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1",786,27,1.2340966921119594
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, GENDER",843,41,1.1340450771055752
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",875,30,1.1051428571428572
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",767,39,1.2490221642764017
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER",836,41,1.1435406698564594
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",859,38,1.1164144353899883
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, GENDER",786,63,1.188295165394402
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",810,50,1.1691358024691358
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, GENDER, WORK_NIH_CAMPUS",871,51,1.0861079219288174
"AGE, INCOME, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",784,41,1.219387755102041
"AGE, INCOME, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER",849,42,1.1248527679623086
"AGE, INCOME, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",861,34,1.1184668989547037
"AGE, INCOME, LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER",789,56,1.1926489226869454
"AGE, INCOME, LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",810,48,1.171604938271605
"AGE, INCOME, LANGUAGE, RACE_1, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",871,52,1.0849598163030998
"AGE, INCOME, LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER",775,61,1.207741935483871
"AGE, INCOME, LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",793,71,1.1677175283732661
"AGE, INCOME, LANGUAGE, RACE_1, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",853,62,1.0961313012895662
"AGE, INCOME, LANGUAGE, RACE_1, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",810,76,1.137037037037037
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",815,28,1.188957055214724
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",778,29,1.244215938303342
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",824,47,1.1529126213592233
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",843,33,1.143534994068802
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",761,41,1.2562417871222076
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",815,48,1.1644171779141104
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",831,37,1.1552346570397112
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",786,57,1.1959287531806615
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",797,54,1.1831869510664994
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",844,47,1.1255924170616114
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",763,40,1.254259501965924
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",817,57,1.1505507955936352
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",824,39,1.162621359223301
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",781,65,1.1933418693982074
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",791,51,1.1959544879898862
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",840,63,1.111904761904762
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",756,69,1.2275132275132274
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",772,72,1.1981865284974094
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",832,71,1.1129807692307692
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",791,87,1.1504424778761062
"AGE, INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",793,31,1.2181588902900378
"AGE, INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",834,48,1.1378896882494005
"AGE, INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",843,34,1.1423487544483986
"AGE, INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",800,60,1.17125
"AGE, INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",815,41,1.173006134969325
"AGE, INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",861,51,1.0987224157955866
"AGE, INCOME, LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",768,52,1.23046875
"AGE, INCOME, LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",787,65,1.1842439644218552
"AGE, INCOME, LANGUAGE, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",841,61,1.112960760998811
"AGE, INCOME, LANGUAGE, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",813,73,1.136531365313653
"AGE, INCOME, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",779,65,1.196405648267009
"AGE, INCOME, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",797,58,1.178168130489335
"AGE, INCOME, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",848,69,1.0943396226415094
"AGE, INCOME, LANGUAGE, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",802,78,1.1458852867830425
"AGE, INCOME, LANGUAGE, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",788,96,1.1434010152284264
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",849,63,1.1001177856301532
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",797,78,1.1530740276035132
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",854,78,1.076112412177986
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",887,69,1.0462232243517475
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",788,93,1.1472081218274113
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",854,100,1.050351288056206
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",874,83,1.045766590389016
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",812,99,1.1059113300492611
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",832,89,1.0913461538461537
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",881,90,1.029511918274688
"AGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",778,84,1.173521850899743
"AGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",829,80,1.1061519903498191
"AGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",860,87,1.058139534883721
"AGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",790,103,1.1316455696202532
"AGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",822,95,1.0973236009732361
"AGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",861,91,1.0522648083623694
"AGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",775,129,1.12
"AGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",790,120,1.110126582278481
"AGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",851,117,1.0340775558166861
"AGE, INCOME, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",817,130,1.0611995104039167
